id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,segment,clv
8174,User8174,20.0,Female,Mobile,Bottom,,Unknown,1,Young,9978
2973,User2973,27.0,Non-Binary,Tablet,Bottom,,Unknown,1,Young,8526
5066,User5066,46.0,Non-Binary,Mobile,Side,,Morning,1,Mid-Old,2331
4348,User4348,62.0,Female,Desktop,,Shopping,Afternoon,1,Old,7324
7063,User7063,51.0,Female,Mobile,Top,News,Evening,0,Mid-Old,4927
6188,User6188,20.0,Male,Desktop,,,Morning,1,Young,9912
1122,User1122,49.0,Non-Binary,Tablet,Top,,Morning,1,Mid-Old,5270
6520,User6520,29.0,Female,Desktop,,,Evening,0,Young,2112
1269,User1269,36.0,Male,Mobile,Bottom,Social Media,Night,0,Mid-Young,1161
1677,User1677,38.0,Non-Binary,Desktop,Bottom,News,Night,0,Mid-Young,835
2931,User2931,52.0,Non-Binary,Tablet,,,Evening,0,Mid-Old,7733
6251,User6251,44.0,Non-Binary,Mobile,Side,,Unknown,1,Mid-Old,9321
6487,User6487,19.0,Male,Tablet,Side,,Morning,1,Young,5558
487,User487,28.0,Male,Mobile,Side,,Afternoon,1,Young,1662
741,User741,29.0,Non-Binary,Mobile,Top,,Night,0,Young,1229
4871,User4871,58.0,Female,Desktop,Side,,Night,1,Old,6743
4976,User4976,34.0,Female,Mobile,,Entertainment,Afternoon,1,Mid-Young,5904
6074,User6074,35.0,Male,Mobile,,,Afternoon,1,Mid-Young,8806
8253,User8253,57.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1,Old,4604
986,User986,46.0,Male,Mobile,Top,Education,Afternoon,0,Mid-Old,2814
5082,User5082,44.0,Female,Mobile,Top,Shopping,Afternoon,1,Mid-Old,4345
6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1,Mid-Old,7880
5193,User5193,50.0,Female,Desktop,Side,Education,Afternoon,1,Mid-Old,3190
4890,User4890,43.0,Male,Tablet,Bottom,Education,Unknown,1,Mid-Old,9654
6875,User6875,61.0,Non-Binary,Tablet,Side,Shopping,Unknown,0,Old,1582
2913,User2913,57.0,Non-Binary,Mobile,Side,Social Media,Evening,1,Old,1802
7475,User7475,53.0,Female,Tablet,Bottom,Entertainment,Afternoon,1,Old,788
8459,User8459,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,Mid-Young,7705
1051,User1051,43.0,Female,Tablet,Bottom,Shopping,Night,0,Mid-Old,6363
8097,User8097,30.0,Non-Binary,Tablet,Side,Social Media,Evening,1,Mid-Young,6235
4361,User4361,29.0,Male,Tablet,Side,Education,Afternoon,1,Young,3729
1935,User1935,30.0,Female,Desktop,Bottom,Entertainment,Unknown,1,Mid-Young,3347
2337,User2337,40.0,Male,Desktop,Top,Entertainment,Unknown,1,Mid-Young,4968
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1,Young,2554
6588,User6588,58.0,Non-Binary,Tablet,Bottom,,Night,0,Old,3870
5912,User5912,41.0,Non-Binary,Mobile,Side,Education,Night,1,Mid-Old,9386
6251,User6251,44.0,Non-Binary,Mobile,Side,Shopping,Morning,1,Mid-Old,6328
6167,User6167,20.0,Male,Mobile,,,Night,1,Young,1402
6043,User6043,32.0,Male,Mobile,Top,,Unknown,0,Mid-Young,5005
7941,User7941,41.0,Female,Desktop,Bottom,,Afternoon,1,Mid-Old,7938
8726,User8726,62.0,Female,Desktop,,Education,Morning,1,Old,9843
5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1,Mid-Old,563
5925,User5925,45.0,Male,Mobile,Bottom,Education,Afternoon,0,Mid-Old,8069
4556,User4556,29.0,Male,Mobile,Side,Entertainment,Afternoon,0,Young,1992
6438,User6438,53.0,Non-Binary,Tablet,Top,,Night,1,Old,5812
8373,User8373,29.0,Male,Desktop,,Shopping,Afternoon,1,Young,7766
6592,User6592,59.0,Non-Binary,Desktop,,,Evening,0,Old,2159
5766,User5766,63.0,Male,Desktop,Side,Social Media,Evening,1,Old,2346
1704,User1704,61.0,Female,Tablet,Bottom,Shopping,Evening,1,Old,1669
234,User234,19.0,Female,Tablet,Bottom,Social Media,Morning,1,Young,3930
8789,User8789,44.0,Female,Desktop,Top,Entertainment,Unknown,1,Mid-Old,9599
301,User301,59.0,Male,Tablet,Side,,Evening,1,Old,4901
1910,User1910,63.0,Male,Desktop,Side,Social Media,Unknown,1,Old,5529
175,User175,24.0,Female,Desktop,Side,News,Afternoon,0,Young,500
3235,User3235,57.0,Male,Desktop,Bottom,,Evening,0,Old,3051
1335,User1335,56.0,Female,Mobile,Side,Social Media,Unknown,0,Old,3995
3929,User3929,55.0,Female,Tablet,Side,,Afternoon,0,Old,1863
858,User858,49.0,Non-Binary,Tablet,Side,Social Media,Afternoon,0,Mid-Old,2226
8097,User8097,30.0,Non-Binary,Tablet,Side,Social Media,Evening,1,Mid-Young,1876
2309,User2309,22.0,Male,Tablet,Bottom,Entertainment,Night,1,Young,5831
6248,User6248,48.0,Female,Mobile,Top,,Evening,1,Mid-Old,3065
3236,User3236,56.0,Female,Mobile,Bottom,,Unknown,1,Old,1915
3323,User3323,48.0,Female,Tablet,,,Afternoon,1,Mid-Old,5937
8789,User8789,44.0,Female,Desktop,Top,Entertainment,Evening,1,Mid-Old,6572
9990,User9990,25.0,Male,Desktop,Side,Education,Night,1,Young,8404
2297,User2297,57.0,Male,Tablet,Side,Education,Morning,1,Old,9236
58,User58,36.0,Female,Mobile,Top,Shopping,Unknown,1,Mid-Young,9719
6669,User6669,38.0,Female,Mobile,Side,News,Night,1,Mid-Young,6446
6287,User6287,40.0,Female,Tablet,,,Unknown,1,Mid-Young,6952
9753,User9753,46.0,Male,Tablet,Top,Entertainment,Night,1,Mid-Old,9268
4639,User4639,32.0,Female,Mobile,Side,Education,Night,0,Mid-Young,6037
3846,User3846,38.0,Non-Binary,Tablet,Bottom,,Night,1,Mid-Young,8378
3375,User3375,52.0,Non-Binary,Mobile,Bottom,Education,Morning,1,Mid-Old,7454
3230,User3230,45.0,Male,Mobile,Top,Entertainment,Morning,0,Mid-Old,6577
1566,User1566,56.0,Non-Binary,Mobile,Side,News,Morning,0,Old,5604
9395,User9395,27.0,Female,Tablet,Top,,Evening,0,Young,1274
8550,User8550,29.0,Female,Desktop,Top,Social Media,Morning,0,Young,8640
8228,User8228,49.0,Male,Mobile,Side,,Morning,0,Mid-Old,1949
4034,User4034,43.0,Female,Desktop,Top,Shopping,Night,1,Mid-Old,8670
7229,User7229,43.0,Non-Binary,Mobile,Top,Social Media,Night,1,Mid-Old,2710
9902,User9902,61.0,Female,Mobile,Side,Entertainment,Night,0,Old,2476
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1,Old,1388
3473,User3473,40.0,Female,Desktop,Bottom,News,Night,0,Mid-Young,7485
8783,User8783,46.0,Female,Desktop,Top,Entertainment,Morning,0,Mid-Old,7565
7268,User7268,28.0,Female,Desktop,Bottom,News,Evening,1,Young,3893
6287,User6287,40.0,Female,Tablet,,,Morning,1,Mid-Young,8282
3062,User3062,34.0,Male,Desktop,Bottom,Entertainment,Evening,1,Mid-Young,9151
5671,User5671,61.0,Non-Binary,Mobile,Top,,Night,0,Old,1653
1280,User1280,28.0,Male,Tablet,Bottom,News,Unknown,0,Young,1397
3824,User3824,59.0,Male,Tablet,Side,,Unknown,0,Old,3346
3333,User3333,30.0,Male,Tablet,Top,,Unknown,1,Mid-Young,9603
8361,User8361,41.0,Female,Mobile,Side,News,Afternoon,1,Mid-Old,9488
316,User316,42.0,Non-Binary,Desktop,Top,Social Media,Unknown,1,Mid-Old,7770
3676,User3676,54.0,Female,Mobile,,,Evening,0,Old,3316
6724,User6724,37.0,Female,Desktop,Top,Entertainment,Evening,1,Mid-Young,9721
6679,User6679,26.0,Male,Tablet,,Entertainment,Night,1,Young,7391
1214,User1214,26.0,Female,Mobile,Bottom,News,Evening,1,Young,8466
3245,User3245,40.0,Male,Desktop,Side,,Afternoon,1,Mid-Young,9085
8965,User8965,25.0,Female,Mobile,Bottom,,Unknown,1,Young,4468
4957,User4957,58.0,Male,Desktop,,Social Media,Evening,1,Old,9763
3208,User3208,27.0,Female,Mobile,Side,Social Media,Unknown,0,Young,7519
373,User373,34.0,Female,Mobile,,Education,Unknown,1,Mid-Young,3543
1586,User1586,38.0,Non-Binary,Desktop,Top,Shopping,Unknown,1,Mid-Young,1099
1631,User1631,53.0,Non-Binary,Mobile,Side,Shopping,Evening,0,Old,7032
9766,User9766,31.0,Male,Desktop,Bottom,Shopping,Evening,1,Mid-Young,3117
5766,User5766,63.0,Male,Desktop,Side,Social Media,Unknown,1,Old,2842
6811,User6811,24.0,Male,Mobile,Bottom,Education,Evening,1,Young,2424
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1,Young,2191
8726,User8726,62.0,Female,Desktop,Side,,Morning,1,Old,8211
5329,User5329,54.0,Male,Tablet,Side,Education,Evening,1,Old,9108
5329,User5329,54.0,Male,Tablet,,Education,Evening,1,Old,1270
1141,User1141,37.0,Male,Desktop,,,Afternoon,1,Mid-Young,9870
9204,User9204,42.0,Female,Mobile,Bottom,Shopping,Afternoon,0,Mid-Old,5119
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Evening,1,Mid-Young,7132
4742,User4742,31.0,Male,Desktop,Bottom,,Night,1,Mid-Young,1247
6811,User6811,24.0,Male,Mobile,Bottom,,Evening,1,Young,3442
8965,User8965,25.0,Female,Mobile,Bottom,Social Media,Evening,1,Young,6039
4976,User4976,34.0,Female,Mobile,Bottom,Entertainment,Unknown,1,Mid-Young,5182
4222,User4222,59.0,Male,Desktop,Side,,Night,0,Old,9405
5690,User5690,34.0,Male,Tablet,Side,Shopping,Morning,0,Mid-Young,4208
4845,User4845,57.0,Female,Desktop,Bottom,Social Media,Afternoon,0,Old,6833
4254,User4254,19.0,Male,Desktop,Bottom,,Unknown,1,Young,5598
301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1,Old,4357
6237,User6237,32.0,Non-Binary,Mobile,,News,Morning,1,Mid-Young,9564
7942,User7942,29.0,Male,Tablet,Top,Education,Night,0,Young,5162
7431,User7431,62.0,Male,Mobile,Bottom,,Evening,0,Old,4137
8174,User8174,20.0,Female,Mobile,,,Afternoon,1,Young,7905
5413,User5413,53.0,Female,Mobile,Bottom,,Morning,0,Old,7243
6167,User6167,20.0,Male,Mobile,,Shopping,Night,1,Young,2643
5005,User5005,49.0,Male,Desktop,Top,,Morning,1,Mid-Old,7095
3966,User3966,28.0,Male,Tablet,Top,Shopping,Night,0,Young,612
4348,User4348,62.0,Female,Desktop,Top,Shopping,Afternoon,1,Old,1997
7547,User7547,37.0,Female,Desktop,Bottom,,Night,0,Mid-Young,2509
1969,User1969,46.0,Non-Binary,Mobile,Bottom,,Night,1,Mid-Old,6428
7973,User7973,28.0,Female,Mobile,,,Morning,1,Young,7370
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1,Young,8695
4945,User4945,31.0,Male,Tablet,,,Morning,1,Mid-Young,5048
7712,User7712,49.0,Non-Binary,Desktop,Side,Education,Afternoon,0,Mid-Old,7330
1911,User1911,23.0,Non-Binary,Tablet,Side,Entertainment,Morning,0,Young,5340
9090,User9090,41.0,Male,Desktop,Side,,Morning,1,Mid-Old,5392
2470,User2470,20.0,Non-Binary,Tablet,Side,Entertainment,Afternoon,0,Young,1271
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Unknown,1,Mid-Young,606
1529,User1529,20.0,Female,Mobile,,Entertainment,Afternoon,1,Young,5028
4336,User4336,38.0,Female,Desktop,Top,Education,Night,0,Mid-Young,1865
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1,Old,3866
6193,User6193,29.0,Female,Desktop,,Shopping,Afternoon,1,Young,3190
4791,User4791,34.0,Non-Binary,Mobile,,News,Morning,0,Mid-Young,1768
8514,User8514,47.0,Female,Mobile,Side,,Unknown,0,Mid-Old,8040
4756,User4756,59.0,Non-Binary,Mobile,,Education,Evening,1,Old,5420
2483,User2483,53.0,Non-Binary,Mobile,,,Afternoon,0,Old,5788
7688,User7688,57.0,Male,Mobile,,,Evening,1,Old,4181
8662,User8662,40.0,Male,Mobile,Bottom,,Night,0,Mid-Young,3794
245,User245,32.0,Non-Binary,Tablet,Side,,Afternoon,0,Mid-Young,824
8326,User8326,23.0,Female,Desktop,Bottom,Entertainment,Evening,1,Young,5988
3604,User3604,49.0,Male,Tablet,,,Unknown,1,Mid-Old,5866
2964,User2964,40.0,Non-Binary,Mobile,Side,,Night,1,Mid-Young,3492
7086,User7086,30.0,Non-Binary,Mobile,Top,,Unknown,1,Mid-Young,526
6056,User6056,40.0,Non-Binary,Mobile,Top,News,Night,0,Mid-Young,6740
518,User518,29.0,Male,Tablet,Bottom,,Morning,1,Young,3630
8595,User8595,62.0,Non-Binary,Mobile,Bottom,Social Media,Night,0,Old,2391
7600,User7600,52.0,Female,Desktop,,,Afternoon,0,Mid-Old,6433
1908,User1908,26.0,Male,Mobile,Bottom,Education,Evening,1,Young,8158
1524,User1524,24.0,Male,Mobile,Bottom,,Night,1,Young,2262
6251,User6251,44.0,Non-Binary,Mobile,Side,Shopping,Morning,1,Mid-Old,3846
3297,User3297,18.0,Female,Tablet,,,Unknown,1,Young,5858
7484,User7484,27.0,Non-Binary,Mobile,Side,,Night,0,Young,6161
6715,User6715,41.0,Male,Desktop,Side,Shopping,Unknown,0,Mid-Old,1844
2913,User2913,57.0,Non-Binary,Mobile,Side,Social Media,Evening,1,Old,7361
8653,User8653,37.0,Female,Tablet,Side,News,Unknown,0,Mid-Young,3117
4230,User4230,35.0,Female,Tablet,,Education,Evening,1,Mid-Young,505
6237,User6237,32.0,Non-Binary,Mobile,Top,News,Morning,1,Mid-Young,6110
6287,User6287,40.0,Female,Tablet,Bottom,,Morning,1,Mid-Young,6179
7674,User7674,43.0,Female,Tablet,Bottom,News,Afternoon,1,Mid-Old,1050
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1,Old,7316
9016,User9016,28.0,Female,Mobile,,,Afternoon,0,Young,9621
5810,User5810,25.0,Non-Binary,Mobile,,News,Morning,0,Young,888
2485,User2485,57.0,Non-Binary,Mobile,Bottom,News,Night,1,Old,1470
3323,User3323,48.0,Female,Tablet,Side,,Afternoon,1,Mid-Old,7404
6679,User6679,26.0,Male,Tablet,Bottom,Entertainment,Night,1,Young,8214
9207,User9207,54.0,Female,Tablet,Top,Shopping,Unknown,0,Old,2458
6756,User6756,29.0,Non-Binary,Tablet,Side,,Night,0,Young,3129
2542,User2542,58.0,Non-Binary,Mobile,Side,Entertainment,Evening,1,Old,707
6620,User6620,52.0,Female,Tablet,Top,Education,Morning,1,Mid-Old,8276
6854,User6854,32.0,Male,Mobile,,,Night,1,Mid-Young,4843
3412,User3412,20.0,Non-Binary,Desktop,Top,Social Media,Morning,0,Young,4367
8947,User8947,22.0,Male,Desktop,Bottom,Entertainment,Night,1,Young,3806
2485,User2485,57.0,Non-Binary,Mobile,Bottom,News,Night,1,Old,4269
8459,User8459,38.0,Non-Binary,Tablet,Bottom,,Unknown,1,Mid-Young,6422
1370,User1370,52.0,Female,Desktop,Bottom,,Unknown,1,Mid-Old,1680
2973,User2973,27.0,Non-Binary,Tablet,Bottom,,Unknown,1,Young,4683
9806,User9806,58.0,Male,Tablet,Bottom,,Evening,1,Old,5956
7185,User7185,63.0,Female,Desktop,Side,Entertainment,Evening,0,Old,2202
6838,User6838,54.0,Non-Binary,Tablet,Top,Shopping,Morning,0,Old,2584
6596,User6596,24.0,Male,Desktop,Top,Shopping,Evening,0,Young,2413
7268,User7268,28.0,Female,Desktop,Bottom,News,Evening,1,Young,5204
9629,User9629,36.0,Female,Tablet,,News,Morning,0,Mid-Young,8147
6167,User6167,20.0,Male,Mobile,Side,Shopping,Unknown,1,Young,4097
9234,User9234,20.0,Male,Desktop,Bottom,,Morning,1,Young,5078
5574,User5574,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1,Mid-Old,1946
4465,User4465,36.0,Male,Mobile,Side,,Evening,0,Mid-Young,8023
3345,User3345,39.0,Male,Desktop,Side,Social Media,Night,1,Mid-Young,4368
9261,User9261,25.0,Male,Mobile,Bottom,News,Night,0,Young,1036
5066,User5066,46.0,Non-Binary,Mobile,,,Unknown,1,Mid-Old,2895
3044,User3044,34.0,Male,Desktop,Top,,Night,1,Mid-Young,6127
6401,User6401,45.0,Female,Mobile,Side,Social Media,Morning,1,Mid-Old,6141
1910,User1910,63.0,Male,Desktop,Side,Social Media,Unknown,1,Old,596
3118,User3118,57.0,Male,Mobile,Top,,Evening,1,Old,6378
8965,User8965,25.0,Female,Mobile,Bottom,Social Media,Evening,1,Young,4751
8028,User8028,53.0,Male,Desktop,Bottom,Social Media,Evening,0,Old,5336
8561,User8561,52.0,Male,Mobile,,,Evening,1,Mid-Old,4739
5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1,Mid-Old,5490
1588,User1588,38.0,Non-Binary,Mobile,Top,,Unknown,0,Mid-Young,2260
3037,User3037,36.0,Male,Mobile,Side,Shopping,Morning,1,Mid-Young,2691
3846,User3846,38.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1,Mid-Young,5616
8817,User8817,53.0,Male,Tablet,Bottom,Education,Unknown,1,Old,8933
3313,User3313,37.0,Female,Mobile,,News,Afternoon,0,Mid-Young,4164
3747,User3747,58.0,Non-Binary,Desktop,Bottom,Social Media,Night,0,Old,8992
911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1,Mid-Young,5414
8769,User8769,60.0,Non-Binary,Mobile,Side,,Evening,0,Old,5406
3345,User3345,39.0,Male,Desktop,Side,Social Media,Night,1,Mid-Young,5301
7475,User7475,53.0,Female,Tablet,Bottom,Entertainment,Afternoon,1,Old,3547
7511,User7511,31.0,Female,Desktop,,Shopping,Unknown,1,Mid-Young,7451
5329,User5329,54.0,Male,Tablet,Side,,Unknown,1,Old,7438
4321,User4321,55.0,Male,Desktop,Bottom,Shopping,Afternoon,0,Old,2268
4119,User4119,30.0,Non-Binary,Desktop,Top,,Night,0,Mid-Young,3972
1021,User1021,47.0,Non-Binary,Mobile,Side,News,Unknown,0,Mid-Old,5379
3044,User3044,34.0,Male,Desktop,Top,News,Night,1,Mid-Young,8451
1214,User1214,26.0,Female,Mobile,Bottom,,Evening,1,Young,6529
4976,User4976,34.0,Female,Mobile,Bottom,Entertainment,Afternoon,1,Mid-Young,2696
6693,User6693,51.0,Male,Mobile,Bottom,Social Media,Evening,0,Mid-Old,1521
7973,User7973,28.0,Female,Mobile,Bottom,Shopping,Morning,1,Young,5149
188,User188,56.0,Female,Tablet,Bottom,News,Morning,1,Old,2135
5329,User5329,54.0,Male,Tablet,,Education,Evening,1,Old,7662
9234,User9234,20.0,Male,Desktop,Bottom,,Morning,1,Young,1785
1524,User1524,24.0,Male,Mobile,Bottom,,Night,1,Young,638
5962,User5962,41.0,Non-Binary,Tablet,Top,,Afternoon,0,Mid-Old,6077
7168,User7168,38.0,Female,Desktop,Top,Entertainment,Evening,0,Mid-Young,3800
6401,User6401,45.0,Female,Mobile,Side,,Morning,1,Mid-Old,3170
6679,User6679,26.0,Male,Tablet,Bottom,Entertainment,Night,1,Young,9689
3982,User3982,22.0,Female,Tablet,Bottom,Education,Morning,0,Young,4194
3236,User3236,56.0,Female,Mobile,Bottom,Education,Morning,1,Old,4296
9418,User9418,20.0,Male,Tablet,Side,News,Night,1,Young,7252
3333,User3333,30.0,Male,Tablet,Top,,Evening,1,Mid-Young,2749
2485,User2485,57.0,Non-Binary,Mobile,,,Night,1,Old,3341
3044,User3044,34.0,Male,Desktop,Top,,Night,1,Mid-Young,8011
2122,User2122,62.0,Non-Binary,Tablet,Side,Shopping,Night,0,Old,5099
8174,User8174,20.0,Female,Mobile,Bottom,,Unknown,1,Young,4370
3375,User3375,52.0,Non-Binary,Mobile,Bottom,Education,Morning,1,Mid-Old,8950
6765,User6765,46.0,Female,Tablet,Side,,Morning,1,Mid-Old,7581
6390,User6390,46.0,Male,Mobile,Bottom,,Unknown,0,Mid-Old,8711
1721,User1721,34.0,Non-Binary,Mobile,Bottom,Social Media,Afternoon,1,Mid-Young,4808
8115,User8115,20.0,Female,Mobile,Top,Social Media,Afternoon,1,Young,4374
9059,User9059,47.0,Female,Mobile,,Shopping,Morning,0,Mid-Old,5040
6287,User6287,40.0,Female,Tablet,Bottom,,Unknown,1,Mid-Young,4331
8789,User8789,44.0,Female,Desktop,Top,Entertainment,Unknown,1,Mid-Old,8874
5005,User5005,49.0,Male,Desktop,Top,Shopping,Morning,1,Mid-Old,4065
4029,User4029,21.0,Female,Desktop,Side,News,Afternoon,1,Young,8706
1410,User1410,19.0,Female,Desktop,Top,Shopping,Evening,0,Young,1349
3333,User3333,30.0,Male,Tablet,Top,,Evening,1,Mid-Young,2186
3287,User3287,24.0,Male,Mobile,Bottom,,Morning,0,Young,9536
6959,User6959,39.0,Male,Desktop,Top,,Evening,1,Mid-Young,8720
2602,User2602,61.0,Female,Desktop,,Shopping,Afternoon,1,Old,8563
5907,User5907,61.0,Non-Binary,Mobile,Top,,Afternoon,0,Old,944
8922,User8922,26.0,Non-Binary,Mobile,Side,,Evening,0,Young,8454
1975,User1975,30.0,Female,Mobile,Top,Social Media,Morning,1,Mid-Young,2069
2602,User2602,61.0,Female,Desktop,Side,Shopping,Afternoon,1,Old,4924
8273,User8273,22.0,Male,Tablet,,,Night,0,Young,8768
5533,User5533,22.0,Male,Tablet,Bottom,,Afternoon,0,Young,4000
3144,User3144,24.0,Male,Desktop,Side,Shopping,Morning,1,Young,9193
3801,User3801,26.0,Non-Binary,Desktop,,,Evening,1,Young,6421
4029,User4029,21.0,Female,Desktop,,News,Afternoon,1,Young,9348
498,User498,32.0,Non-Binary,Desktop,Bottom,News,Night,0,Mid-Young,4455
7438,User7438,53.0,Non-Binary,Mobile,Side,News,Morning,1,Old,9176
7583,User7583,24.0,Female,Tablet,Side,,Night,0,Young,2573
5980,User5980,40.0,Female,Desktop,Side,,Morning,1,Mid-Young,9612
2156,User2156,46.0,Female,Tablet,,,Unknown,1,Mid-Old,4169
4593,User4593,54.0,Male,Desktop,Side,News,Evening,0,Old,746
5198,User5198,47.0,Male,Desktop,Bottom,,Unknown,1,Mid-Old,8874
7630,User7630,23.0,Non-Binary,Desktop,Top,Entertainment,Morning,0,Young,822
470,User470,24.0,Male,Mobile,Side,News,Evening,0,Young,5417
3463,User3463,25.0,Female,Tablet,Bottom,Education,Morning,0,Young,1409
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Evening,1,Mid-Young,6868
6248,User6248,48.0,Female,Mobile,Top,,Evening,1,Mid-Old,3553
9090,User9090,41.0,Male,Desktop,Side,,Unknown,1,Mid-Old,4033
496,User496,40.0,Male,Tablet,Side,,Night,0,Mid-Young,2970
7086,User7086,30.0,Non-Binary,Mobile,,,Morning,1,Mid-Young,9529
1752,User1752,44.0,Female,Mobile,,,Morning,0,Mid-Old,5645
1529,User1529,20.0,Female,Mobile,,,Afternoon,1,Young,4174
277,User277,59.0,Male,Desktop,Top,Entertainment,Afternoon,1,Old,6863
3972,User3972,19.0,Female,Mobile,Top,,Morning,0,Young,7260
1141,User1141,37.0,Male,Desktop,Bottom,,Afternoon,1,Mid-Young,3793
6652,User6652,41.0,Male,Tablet,Side,,Morning,0,Mid-Old,9573
8253,User8253,57.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1,Old,9199
1529,User1529,20.0,Female,Mobile,,,Afternoon,1,Young,3142
1160,User1160,48.0,Female,Desktop,Side,,Afternoon,0,Mid-Old,8778
6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1,Mid-Old,9417
3583,User3583,28.0,Female,Mobile,Side,,Unknown,0,Young,4379
3336,User3336,26.0,Non-Binary,Desktop,Bottom,,Morning,1,Young,6105
6412,User6412,46.0,Male,Desktop,Top,Social Media,Night,0,Mid-Old,5087
7099,User7099,22.0,Female,Mobile,Top,,Evening,1,Young,7935
2981,User2981,37.0,Non-Binary,Tablet,Side,,Evening,0,Mid-Young,9223
8890,User8890,44.0,Female,Tablet,Bottom,,Night,0,Mid-Old,7999
4230,User4230,35.0,Female,Tablet,Top,Education,Evening,1,Mid-Young,5169
1524,User1524,24.0,Male,Mobile,Bottom,,Unknown,1,Young,9950
3245,User3245,40.0,Male,Desktop,Side,Shopping,Afternoon,1,Mid-Young,8792
8794,User8794,45.0,Non-Binary,Desktop,Top,Social Media,Unknown,0,Mid-Old,7533
3375,User3375,52.0,Non-Binary,Mobile,Bottom,,Morning,1,Mid-Old,2951
5110,User5110,44.0,Female,Tablet,Top,Shopping,Morning,1,Mid-Old,3582
5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1,Mid-Old,7304
1879,User1879,61.0,Male,Desktop,Side,,Evening,0,Old,5106
6129,User6129,36.0,Male,Tablet,Bottom,Shopping,Evening,1,Mid-Young,3378
373,User373,34.0,Female,Mobile,Top,Education,Unknown,1,Mid-Young,503
5684,User5684,56.0,Male,Tablet,Side,,Evening,0,Old,7831
8761,User8761,43.0,Male,Desktop,Bottom,Education,Afternoon,0,Mid-Old,1468
9603,User9603,28.0,Non-Binary,Tablet,Bottom,Education,Afternoon,0,Young,3034
5912,User5912,41.0,Non-Binary,Mobile,Side,Education,Night,1,Mid-Old,9618
8789,User8789,44.0,Female,Desktop,Top,,Evening,1,Mid-Old,669
6576,User6576,62.0,Female,Desktop,Bottom,,Morning,1,Old,3509
6669,User6669,38.0,Female,Mobile,Side,News,Night,1,Mid-Young,3340
5273,User5273,64.0,Female,Desktop,Bottom,News,Unknown,0,Old,4914
6616,User6616,63.0,Male,Desktop,Bottom,,Evening,0,Old,1652
3565,User3565,62.0,Female,Desktop,Side,,Evening,0,Old,1931
2083,User2083,60.0,Female,Desktop,Top,News,Afternoon,0,Old,6784
6984,User6984,55.0,Male,Tablet,,News,Unknown,0,Old,4113
6409,User6409,52.0,Male,Desktop,,,Night,1,Mid-Old,6791
4361,User4361,29.0,Male,Tablet,,Education,Afternoon,1,Young,4587
39,User39,27.0,Non-Binary,Tablet,Top,Education,Evening,0,Young,2903
5346,User5346,30.0,Non-Binary,Tablet,Top,News,Morning,1,Mid-Young,4449
9521,User9521,44.0,Male,Desktop,Top,,Evening,0,Mid-Old,7377
9399,User9399,37.0,Male,Desktop,Bottom,Entertainment,Evening,0,Mid-Young,1922
6287,User6287,40.0,Female,Tablet,Bottom,,Unknown,1,Mid-Young,7291
316,User316,42.0,Non-Binary,Desktop,Top,Social Media,Unknown,1,Mid-Old,7129
6210,User6210,57.0,Male,Tablet,Bottom,,Morning,0,Old,2140
1670,User1670,44.0,Non-Binary,Tablet,Top,,Night,0,Mid-Old,2232
7438,User7438,53.0,Non-Binary,Mobile,Side,News,Morning,1,Old,6223
4938,User4938,28.0,Male,Desktop,Side,Social Media,Evening,1,Young,5671
6189,User6189,50.0,Female,Mobile,Top,,Unknown,0,Mid-Old,8072
5066,User5066,46.0,Non-Binary,Mobile,Side,,Morning,1,Mid-Old,8855
6113,User6113,22.0,Male,Mobile,Bottom,Education,Unknown,0,Young,4077
2727,User2727,34.0,Non-Binary,Mobile,Bottom,,Unknown,1,Mid-Young,2187
4015,User4015,44.0,Male,Tablet,,,Unknown,1,Mid-Old,7768
3801,User3801,26.0,Non-Binary,Desktop,Side,,Evening,1,Young,739
6167,User6167,20.0,Male,Mobile,Side,Shopping,Night,1,Young,5403
6075,User6075,32.0,Non-Binary,Desktop,Side,Social Media,Night,1,Mid-Young,1385
4288,User4288,62.0,Non-Binary,Tablet,Top,,Night,0,Old,2562
5082,User5082,44.0,Female,Mobile,Top,Shopping,Afternoon,1,Mid-Old,4718
