id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,purchase_value,purchase_frequency,CLV,CLV_scaled,CLV_segment
2448,User2448,31.0,Female,Tablet,Bottom,,Afternoon,0,192.37255121096842,8,1538.9804096877474,2.475231614357694,Medium CLV
9220,User9220,21.0,Female,Mobile,Side,Social Media,Night,1,51.55452962437873,1,51.55452962437873,-1.2413137047622127,Low CLV
7829,User7829,47.0,Female,Mobile,Side,,Evening,0,144.20088034771982,8,1153.6070427817585,1.51232139336106,Medium CLV
4976,User4976,34.0,Female,Mobile,Bottom,Entertainment,Afternoon,1,56.168063958630164,3,168.50419187589048,-0.9490983240569957,Low CLV
316,User316,42.0,Non-Binary,Desktop,,Social Media,Night,1,116.44898320515463,7,815.1428824360825,0.6666205031970532,High CLV
6989,User6989,28.0,Male,Mobile,,Shopping,Unknown,1,37.40176093640953,1,37.40176093640953,-1.2766764121917877,Low CLV
1914,User1914,42.0,Male,Tablet,Bottom,Shopping,Night,1,101.06676852647333,1,101.06676852647333,-1.117600327042251,Low CLV
3375,User3375,52.0,Non-Binary,Mobile,,Education,Unknown,1,156.1093992011443,5,780.5469960057214,0.5801777556982102,High CLV
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Social Media,Unknown,1,82.56287436301677,5,412.81437181508386,-0.3386545581950836,Low CLV
7973,User7973,28.0,Female,Mobile,Bottom,Shopping,Unknown,1,139.68411040769925,8,1117.472883261594,1.4220350515506848,Medium CLV
8715,User8715,63.0,Female,Mobile,,,Afternoon,0,163.18099294215125,7,1142.2669505950587,1.483986558597346,Medium CLV
1370,User1370,52.0,Female,Desktop,Bottom,,Night,1,186.89200750630147,8,1495.1360600504117,2.365680264876297,Medium CLV
4488,User4488,31.0,Male,Mobile,Top,,Evening,0,62.235574733981636,6,373.4134484038898,-0.4371033746609076,Low CLV
1503,User1503,19.0,Female,Tablet,Side,,Afternoon,1,91.87686484567547,6,551.2611890740528,0.007274524744463713,High CLV
4539,User4539,54.0,Male,Mobile,,,Night,1,47.43488239947514,2,94.86976479895029,-1.1330844230935533,Low CLV
3801,User3801,26.0,Non-Binary,Desktop,Side,,Evening,1,198.64703038850755,6,1191.8821823310452,1.607957278575389,Medium CLV
3297,User3297,18.0,Female,Tablet,,,Night,1,186.86017422637315,5,934.3008711318657,0.9643537019122653,High CLV
9842,User9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1,117.19228345050072,3,351.5768503515022,-0.4916652236678958,Low CLV
3111,User3111,27.0,Female,Desktop,Bottom,Entertainment,Afternoon,0,171.56599298775583,6,1029.395957926535,1.2019623145061058,Medium CLV
9117,User9117,43.0,Male,Mobile,Side,News,Morning,0,113.7724359089676,8,910.1794872717408,0.9040829902905052,High CLV
4942,User4942,32.0,Male,Tablet,Side,,Morning,0,132.24542384049676,9,1190.2088145644707,1.6037761309811547,Medium CLV
2038,User2038,46.0,Non-Binary,Desktop,,,Unknown,0,36.04239778088299,1,36.04239778088299,-1.2800729745619683,Low CLV
2434,User2434,30.0,Male,Tablet,Bottom,News,Unknown,0,155.94867568942541,3,467.84602706827627,-0.20115013294872497,High CLV
6620,User6620,52.0,Female,Tablet,Top,Education,Unknown,1,42.98842705434227,3,128.96528116302682,-1.04789192144064,Low CLV
262,User262,33.0,Male,Mobile,Bottom,,Afternoon,0,168.6921734454551,8,1349.5373875636408,2.0018812534743122,Medium CLV
6530,User6530,33.0,Female,Mobile,Bottom,News,Night,0,160.76505578066946,1,160.76505578066946,-0.9684356573750768,Low CLV
400,User400,52.0,Non-Binary,Tablet,,,Evening,1,147.57404559373578,5,737.8702279686788,0.473543775068211,High CLV
3335,User3335,24.0,Male,Mobile,Top,Entertainment,Night,1,26.508868494457182,3,79.52660548337155,-1.1714214909764895,Low CLV
4069,User4069,39.0,Non-Binary,Desktop,Side,Shopping,Unknown,0,74.56310407015914,2,149.12620814031828,-0.9975169751721384,Low CLV
8621,User8621,26.0,Female,Desktop,Top,,Unknown,0,67.36026258395171,8,538.8821006716137,-0.023656389981248,High CLV
6075,User6075,32.0,Non-Binary,Desktop,Side,Social Media,Night,1,84.82455334487344,3,254.4736600346203,-0.7342913687961773,Low CLV
8173,User8173,53.0,Non-Binary,Tablet,Side,,Afternoon,0,35.77569441749094,7,250.42986092243657,-0.744395376574506,Low CLV
3062,User3062,34.0,Male,Desktop,Bottom,Entertainment,Evening,1,188.6524081455913,1,188.6524081455913,-0.8987551373009726,Low CLV
3801,User3801,26.0,Non-Binary,Desktop,Side,,Evening,1,119.68440332822773,6,718.1064199693664,0.424161087102139,High CLV
3044,User3044,34.0,Male,Desktop,,News,Night,1,74.99437591844423,3,224.9831277553327,-0.8079776621234599,Low CLV
4742,User4742,31.0,Male,Desktop,,,Night,1,91.45667307337102,8,731.6533845869682,0.45801010681644305,High CLV
651,User651,57.0,Female,Tablet,Side,,Morning,0,100.49645729087042,6,602.9787437452226,0.1364981978738267,High CLV
7689,User7689,33.0,Non-Binary,Tablet,,Entertainment,Evening,0,128.10698000491112,2,256.21396000982224,-0.7299429815498658,Low CLV
7138,User7138,26.0,Male,Tablet,Top,Social Media,Night,1,112.8222969853696,6,676.9337819122177,0.32128538936277,High CLV
9064,User9064,41.0,Female,Mobile,Top,Entertainment,Night,1,185.49055517859512,7,1298.4338862501659,1.8741918800790196,Medium CLV
6949,User6949,27.0,Male,Desktop,Top,,Night,0,109.45342692304945,5,547.2671346152472,-0.002705188935488982,High CLV
6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1,198.58844266819628,3,595.7653280045888,0.11847445170600007,High CLV
4200,User4200,54.0,Non-Binary,Mobile,Bottom,News,Evening,0,173.25649239411723,4,693.0259695764689,0.3614940112104846,High CLV
5250,User5250,58.0,Male,Mobile,Side,,Evening,0,57.531892584320445,4,230.12757033728178,-0.7951235399425218,Low CLV
3559,User3559,25.0,Non-Binary,Tablet,Top,,Afternoon,0,187.50713863590494,6,1125.0428318154295,1.440949645710185,Medium CLV
159,User159,52.0,Male,Tablet,Top,,Morning,0,40.945951619385696,1,40.945951619385696,-1.267820747200721,Low CLV
6573,User6573,55.0,Non-Binary,Desktop,Side,,Evening,1,167.14094752841447,4,668.5637901136579,0.30037177325795666,High CLV
6167,User6167,20.0,Male,Mobile,Side,Shopping,Night,1,88.51219282578441,4,354.04877130313764,-0.4854887772545499,Low CLV
3430,User3430,61.0,Male,Desktop,,Social Media,Morning,1,178.0353776801125,1,178.0353776801125,-0.9252832994153413,Low CLV
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Unknown,1,176.25020421934107,9,1586.2518379740695,2.5933460077405486,Medium CLV
1197,User1197,62.0,Male,Mobile,Top,,Night,1,165.0665720211718,4,660.2662880846872,0.27963928316248704,High CLV
1975,User1975,30.0,Female,Mobile,Top,Social Media,Morning,1,162.20547853527106,7,1135.4383497468973,1.4669243272226362,Medium CLV
1635,User1635,54.0,Female,Tablet,Top,News,Evening,1,74.84224503764734,3,224.52673511294205,-0.809118024114933,Low CLV
4209,User4209,29.0,Female,Tablet,Bottom,Shopping,Unknown,0,34.56547094922539,3,103.69641284767619,-1.1110297863357115,Low CLV
4553,User4553,27.0,Male,Mobile,Top,,Morning,0,92.53643217772907,8,740.2914574218325,0.47959356155589156,High CLV
7688,User7688,57.0,Male,Mobile,Top,News,Evening,1,51.23441269757156,8,409.87530158057245,-0.3459982435975271,Low CLV
6854,User6854,32.0,Male,Mobile,,,Night,1,145.0911960024431,1,145.0911960024431,-1.0075990274441973,Low CLV
4938,User4938,28.0,Male,Desktop,Side,,Evening,1,82.2979507768014,2,164.5959015536028,-0.958863743832024,Low CLV
373,User373,34.0,Female,Mobile,,Education,Unknown,1,195.6098361547847,8,1564.8786892382775,2.5399421528301596,Medium CLV
8326,User8326,23.0,Female,Desktop,,,Evening,1,135.37497392215977,1,135.37497392215977,-1.0318763915643294,Low CLV
4950,User4950,28.0,Male,Mobile,Side,,Morning,1,168.04650145418498,8,1344.3720116334798,1.988974826342685,Medium CLV
9888,User9888,49.0,Male,Mobile,Top,News,Morning,1,43.854441093532714,8,350.8355287482617,-0.49351752123203957,Low CLV
5129,User5129,62.0,Female,Tablet,Side,News,Unknown,0,175.16260680907206,2,350.3252136181441,-0.4947926162357878,Low CLV
3684,User3684,35.0,Male,Mobile,,Entertainment,Unknown,0,186.096294292411,4,744.385177169644,0.48982230314930053,High CLV
2876,User2876,23.0,Non-Binary,Tablet,Top,Education,Morning,1,107.67114538740846,6,646.0268723244508,0.2440600756873191,High CLV
8,User8,24.0,Male,Tablet,,Shopping,Unknown,0,129.12552879517594,9,1162.1297591565835,1.533616613562347,Medium CLV
1529,User1529,20.0,Female,Mobile,Top,Entertainment,Afternoon,1,157.66576416253918,8,1261.3261133003134,1.781472826505834,Medium CLV
7138,User7138,26.0,Male,Tablet,Top,Social Media,Night,1,51.47095290687426,8,411.7676232549941,-0.3412700084931055,Low CLV
5574,User5574,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1,110.46189376341964,7,773.2332563439375,0.561903335930748,High CLV
585,User585,59.0,Female,Mobile,Side,News,Unknown,0,91.75934499901636,9,825.8341049911472,0.6933340448096291,High CLV
7910,User7910,58.0,Non-Binary,Desktop,Side,,Evening,0,46.34731858920484,2,92.69463717840968,-1.1385192891160971,Low CLV
1762,User1762,41.0,Male,Desktop,Side,,Unknown,1,86.15619601247566,3,258.46858803742697,-0.7243094724421758,Low CLV
3029,User3029,62.0,Female,Desktop,,News,Night,0,32.27101568938885,8,258.1681255151108,-0.7250602208296097,Low CLV
4034,User4034,43.0,Female,Desktop,Top,Shopping,Unknown,1,24.646143250907656,6,147.87685950544594,-1.000638650600218,Low CLV
1975,User1975,30.0,Female,Mobile,Top,,Unknown,1,44.3299320478681,9,398.9693884308129,-0.37324822022543164,Low CLV
3801,User3801,26.0,Non-Binary,Desktop,Side,,Evening,1,193.3607200860513,4,773.4428803442052,0.5624271113385935,High CLV
8243,User8243,24.0,Non-Binary,Desktop,Bottom,Shopping,Afternoon,0,118.91531646110306,8,951.3225316888245,1.0068847441070654,Medium CLV
7138,User7138,26.0,Male,Tablet,,Social Media,Unknown,1,193.8479890075796,3,581.5439670227388,0.08294035666500389,High CLV
4254,User4254,19.0,Male,Desktop,Bottom,,Afternoon,1,97.84961809942375,3,293.54885429827124,-0.6366564329780068,Low CLV
7475,User7475,53.0,Female,Tablet,Bottom,Entertainment,Unknown,1,76.12690395534672,8,609.0152316427738,0.15158122227206564,High CLV
8361,User8361,41.0,Female,Mobile,,News,Afternoon,1,111.10553531124394,5,555.5276765562197,0.017934951118284446,High CLV
6095,User6095,52.0,Male,Desktop,Top,News,Morning,0,99.11210395392382,3,297.3363118617715,-0.6271929310531966,Low CLV
9414,User9414,60.0,Non-Binary,Desktop,Top,Social Media,Night,0,39.019643167113905,1,39.019643167113905,-1.2726339031081382,Low CLV
4696,User4696,55.0,Non-Binary,Tablet,Top,,Night,0,135.34873664423714,3,406.0462099327114,-0.35556577420936025,Low CLV
3330,User3330,49.0,Male,Desktop,Top,News,Afternoon,1,58.88687285172793,9,529.9818556655514,-0.045894919214645405,High CLV
9753,User9753,46.0,Male,Tablet,Top,Entertainment,Unknown,1,131.52583188160932,5,657.6291594080466,0.27305004172837405,High CLV
1635,User1635,54.0,Female,Tablet,Top,News,Evening,1,137.03619663166762,2,274.07239326333524,-0.685321143645357,Low CLV
9766,User9766,31.0,Male,Desktop,Bottom,Shopping,Evening,1,47.36447356315666,7,331.5513149420966,-0.5417018748289778,Low CLV
8459,User8459,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,31.04293287992027,2,62.08586575984054,-1.2149996621312875,Low CLV
6281,User6281,53.0,Female,Mobile,Side,Entertainment,Unknown,0,160.53708549231916,4,642.1483419692767,0.23436901542690952,High CLV
8947,User8947,22.0,Male,Desktop,,Entertainment,Night,1,102.76407627847763,7,719.3485339493434,0.4272646857149992,High CLV
9807,User9807,35.0,Non-Binary,Tablet,,Education,Unknown,1,30.469483190985642,4,121.87793276394257,-1.0656006704079946,Low CLV
3430,User3430,61.0,Male,Desktop,,Social Media,Morning,1,199.07593709055809,7,1393.5315596339067,2.111806955633896,Medium CLV
7099,User7099,22.0,Female,Mobile,Top,,Evening,1,30.400500979345995,7,212.80350685542197,-0.8384101788968603,Low CLV
5019,User5019,49.0,Non-Binary,Desktop,Bottom,News,Morning,0,145.10634119453957,1,145.10634119453957,-1.0075611850255948,Low CLV
5240,User5240,25.0,Female,Desktop,Top,,Morning,0,197.06220654741446,6,1182.3732392844868,1.5841978306303532,Medium CLV
1762,User1762,41.0,Male,Desktop,Side,Entertainment,Afternoon,1,63.05241875886661,9,567.4717688297994,0.04777896608770111,High CLV
5329,User5329,54.0,Male,Tablet,Side,Education,Evening,1,45.604886363695314,2,91.20977272739063,-1.1422294343400914,Low CLV
188,User188,56.0,Female,Tablet,,News,Morning,1,41.8492890960372,3,125.54786728811159,-1.0564308165281522,Low CLV
7323,User7323,59.0,Non-Binary,Mobile,Top,,Morning,0,74.58952656216721,5,372.947632810836,-0.4382672812361134,Low CLV
2215,User2215,33.0,Female,Tablet,Top,Social Media,Night,0,38.1882459819164,9,343.6942138372476,-0.5113611132124076,Low CLV
2303,User2303,64.0,Male,Tablet,Bottom,News,Afternoon,0,144.58904150494374,4,578.356166019775,0.07497518202695987,High CLV
8530,User8530,52.0,Female,Mobile,Top,Social Media,Afternoon,1,31.212523663411282,1,31.212523663411282,-1.2921411026507865,Low CLV
6288,User6288,61.0,Non-Binary,Tablet,Bottom,News,Afternoon,1,111.69598306696214,4,446.78393226784857,-0.2537767753183296,High CLV
7138,User7138,26.0,Male,Tablet,,Social Media,Night,1,199.40543369353583,6,1196.432602161215,1.6193271503427995,Medium CLV
1367,User1367,29.0,Male,Mobile,,,Unknown,0,166.51464851108338,5,832.5732425554169,0.7101727394330711,High CLV
5756,User5756,51.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1,130.73949888158197,1,130.73949888158197,-1.0434587858838518,Low CLV
2109,User2109,58.0,Non-Binary,Desktop,Top,,Afternoon,0,75.1256517415901,4,300.5026069663604,-0.6192814919639352,Low CLV
9064,User9064,41.0,Female,Mobile,,Entertainment,Night,1,132.30125053249492,6,793.8075031949695,0.6133110207461844,High CLV
6051,User6051,18.0,Female,Tablet,Side,News,Morning,0,114.86746350409729,4,459.46985401638915,-0.22207919379497243,High CLV
4230,User4230,35.0,Female,Tablet,Top,Education,Evening,1,96.69500910026687,9,870.2550819024018,0.8043261796266079,High CLV
3330,User3330,49.0,Male,Desktop,,News,Afternoon,1,43.5278678132359,5,217.6393390661795,-0.8263271636637419,Low CLV
234,User234,19.0,Female,Tablet,Bottom,Social Media,Morning,1,179.58875874328402,8,1436.7100699462721,2.219694610769462,Medium CLV
3037,User3037,36.0,Male,Mobile,Side,Shopping,Morning,1,100.96123678783805,9,908.6511310905424,0.9002641747869464,High CLV
3323,User3323,48.0,Female,Tablet,Side,,Unknown,1,55.032052127737714,5,275.16026063868856,-0.6826029521335081,Low CLV
9975,User9975,37.0,Male,Mobile,,,Morning,0,86.19668315791213,6,517.1800989474727,-0.07788193090026974,High CLV
8147,User8147,32.0,Female,Desktop,Top,,Night,1,94.54335545520686,1,94.54335545520686,-1.1339000033082496,Low CLV
5194,User5194,53.0,Male,Mobile,Top,News,Afternoon,1,168.95682120203736,7,1182.6977484142615,1.585008662889924,Medium CLV
3345,User3345,39.0,Male,Desktop,Side,Social Media,Night,1,152.05058850105237,4,608.2023540042095,0.1495501317665713,High CLV
7700,User7700,45.0,Male,Tablet,Bottom,Education,Unknown,0,158.47488085544117,2,316.94976171088234,-0.5781859343311815,Low CLV
375,User375,26.0,Non-Binary,Mobile,Top,Social Media,Evening,1,21.985627597156498,5,109.92813798578248,-1.0954589338969438,Low CLV
7218,User7218,59.0,Non-Binary,Mobile,Top,,Night,0,94.90771967235708,3,284.7231590170712,-0.6587086891105444,Low CLV
1524,User1524,24.0,Male,Mobile,Bottom,,Night,1,106.64194729435825,6,639.8516837661494,0.2286304879420394,High CLV
5512,User5512,45.0,Non-Binary,Desktop,Side,,Evening,0,23.454609828150204,8,187.63687862520163,-0.9012925823837967,Low CLV
1908,User1908,26.0,Male,Mobile,,Education,Evening,1,66.76637757410616,7,467.3646430187431,-0.20235293952885205,High CLV
2142,User2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1,156.8521681619843,3,470.5565044859529,-0.19437761924282038,High CLV
3037,User3037,36.0,Male,Mobile,Side,Shopping,Morning,1,44.67974703121983,8,357.43797624975866,-0.4770203661903524,Low CLV
1456,User1456,46.0,Female,Desktop,,,Afternoon,0,116.3558236614665,2,232.711647322933,-0.7886668557110639,Low CLV
482,User482,39.0,Female,Desktop,Bottom,Shopping,Unknown,0,58.73633696310275,9,528.6270326679247,-0.04928013735395258,High CLV
2867,User2867,59.0,Female,Tablet,Top,,Unknown,0,22.181739435900788,4,88.72695774360315,-1.1484331010437008,Low CLV
9064,User9064,41.0,Female,Mobile,Top,Entertainment,Night,1,63.41626236791747,1,63.41626236791747,-1.2116754768037399,Low CLV
5627,User5627,22.0,Male,Mobile,Bottom,Social Media,Morning,0,195.6572758838097,8,1565.2582070704775,2.5408904321640686,Medium CLV
1533,User1533,37.0,Male,Mobile,Top,,Afternoon,0,164.27668013893813,7,1149.9367609725668,1.5031506717401473,Medium CLV
3312,User3312,35.0,Male,Mobile,Bottom,,Evening,0,192.723795977786,5,963.6189798889301,1.0376091705221524,Medium CLV
5005,User5005,49.0,Male,Desktop,Top,,Morning,1,107.81372790674524,5,539.0686395337262,-0.023190296077604956,High CLV
2542,User2542,58.0,Non-Binary,Mobile,Side,Entertainment,Evening,1,39.75251576195063,7,278.26761033365443,-0.6748387965419689,Low CLV
1422,User1422,59.0,Female,Mobile,Side,Social Media,Night,0,118.63270801526473,5,593.1635400763237,0.11197351416299825,High CLV
7714,User7714,55.0,Male,Mobile,,,Unknown,0,101.78792022079296,8,814.3033617663436,0.6645228412851271,High CLV
7527,User7527,39.0,Female,Desktop,Top,Social Media,Unknown,0,171.98427489313087,6,1031.9056493587852,1.2082331358424723,Medium CLV
4529,User4529,55.0,Female,Tablet,Side,News,Afternoon,0,37.65486454116403,5,188.27432270582017,-0.899699837598475,Low CLV
3998,User3998,25.0,Female,Mobile,Top,,Unknown,0,107.88340466392007,9,970.9506419752806,1.055928372018925,Medium CLV
3044,User3044,34.0,Male,Desktop,Top,,Unknown,1,47.00875964491716,2,94.01751928983433,-1.1352138798282385,Low CLV
6811,User6811,24.0,Male,Mobile,,Education,Evening,1,78.44166684021079,1,78.44166684021079,-1.1741323646340054,Low CLV
1503,User1503,19.0,Female,Tablet,Side,,Afternoon,1,152.72427392980393,8,1221.7941914384314,1.6826966917613368,Medium CLV
7485,User7485,35.0,Female,Tablet,,,Evening,0,105.68326328637798,3,317.04978985913397,-0.5779359997622407,Low CLV
6287,User6287,40.0,Female,Tablet,Bottom,,Unknown,1,87.65989132623848,7,613.6192392836693,0.1630849908136173,High CLV
8253,User8253,57.0,Non-Binary,Desktop,Bottom,Entertainment,Unknown,1,91.00573014260635,8,728.0458411408508,0.4489961459274353,High CLV
3323,User3323,48.0,Female,Tablet,,,Afternoon,1,102.70041831307759,6,616.2025098784655,0.16953966016272187,High CLV
7138,User7138,26.0,Male,Tablet,,Social Media,Night,1,161.30297789067023,9,1451.7268010160321,2.2572160512081756,Medium CLV
1890,User1890,42.0,Non-Binary,Mobile,Top,Entertainment,Unknown,0,180.5752440092422,7,1264.0267080646954,1.7882206469955353,Medium CLV
6129,User6129,36.0,Male,Tablet,Bottom,Shopping,Evening,1,191.9602435707071,5,959.8012178535355,1.02806994856001,Medium CLV
6854,User6854,32.0,Male,Mobile,Bottom,,Night,1,161.6426095259531,8,1293.1408762076248,1.8609665409469465,Medium CLV
9418,User9418,20.0,Male,Tablet,Side,News,Night,1,76.77324123464228,2,153.54648246928457,-0.986472290467684,Low CLV
1141,User1141,37.0,Male,Desktop,Bottom,,Afternoon,1,143.86424709557758,7,1007.049729669043,1.1461270818780245,Medium CLV
5648,User5648,39.0,Male,Desktop,Top,Social Media,Night,0,98.76856232997055,4,395.0742493198822,-0.38298077982660894,Low CLV
2142,User2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1,65.84071196828921,9,592.566407714603,0.11048149394633137,High CLV
2023,User2023,19.0,Non-Binary,Desktop,Top,,Unknown,1,171.35688429666607,1,171.35688429666607,-0.9419704659193715,Low CLV
150,User150,47.0,Non-Binary,Tablet,Bottom,Social Media,Evening,0,26.916742813218498,7,188.4171996925295,-0.8993428391064615,Low CLV
3956,User3956,26.0,Non-Binary,Mobile,Bottom,,Night,0,182.31715858437624,6,1093.9029515062575,1.3631422215203646,Medium CLV
5420,User5420,39.0,Male,Mobile,Bottom,Education,Morning,1,103.06594363245215,8,824.5275490596172,0.6900694288065181,High CLV
1370,User1370,52.0,Female,Desktop,Bottom,,Night,1,134.69626582549046,5,673.4813291274522,0.3126589445706733,High CLV
1721,User1721,34.0,Non-Binary,Mobile,,Social Media,Afternoon,1,138.68370599704087,1,138.68370599704087,-1.023609053426716,Low CLV
3623,User3623,49.0,Male,Tablet,,,Night,0,181.12119332717654,1,181.12119332717654,-0.9175729497081853,Low CLV
7306,User7306,44.0,Male,Tablet,Side,,Unknown,0,134.60054279009734,9,1211.404885110876,1.6567375308255772,Medium CLV
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Social Media,Evening,1,130.5080452568111,6,783.0482715408666,0.5864275487175281,High CLV
4348,User4348,62.0,Female,Desktop,,,Afternoon,1,31.997367300924193,5,159.98683650462095,-0.9703801490276784,Low CLV
4517,User4517,35.0,Female,Desktop,Side,Shopping,Evening,0,113.31344395013673,1,113.31344395013673,-1.0870002649950194,Low CLV
7941,User7941,41.0,Female,Desktop,,,Unknown,1,47.0304201470675,6,282.182520882405,-0.6650568351886326,Low CLV
7980,User7980,32.0,Female,Mobile,Bottom,Shopping,Evening,0,152.7380783698674,6,916.4284702192044,0.9196969638228649,High CLV
6548,User6548,51.0,Female,Desktop,Bottom,,Evening,0,112.1999457462814,3,336.5998372388442,-0.5290874231363325,Low CLV
301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1,142.4410002575036,8,1139.5280020600287,1.4771429057514358,Medium CLV
6573,User6573,55.0,Non-Binary,Desktop,Side,,Evening,1,27.50112210842917,1,27.50112210842917,-1.3014145678105802,Low CLV
6854,User6854,32.0,Male,Mobile,Bottom,,Night,1,35.26256288824458,1,35.26256288824458,-1.2820215030626276,Low CLV
3299,User3299,44.0,Non-Binary,Tablet,Side,News,Evening,1,148.9382098512828,6,893.6292591076968,0.8627298890450009,High CLV
8925,User8925,41.0,Non-Binary,Tablet,Top,,Unknown,0,32.97518047976121,1,32.97518047976121,-1.2877368536540292,Low CLV
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1,32.82621099774655,6,196.95726598647929,-0.8780042676622154,Low CLV
5980,User5980,40.0,Female,Desktop,Side,,Morning,1,22.17952554227974,1,22.17952554227974,-1.314711334441617,Low CLV
9255,User9255,37.0,Non-Binary,Tablet,Top,,Morning,0,192.1702516939064,6,1153.0215101634385,1.5108583567546803,Medium CLV
5467,User5467,25.0,Female,Mobile,Top,Social Media,Evening,0,152.75150470262125,3,458.25451410786377,-0.22511589357861286,High CLV
3846,User3846,38.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1,83.58525353037155,8,668.6820282429724,0.30066720805705166,High CLV
6611,User6611,64.0,Female,Mobile,Bottom,,Unknown,0,73.37640463177794,6,440.25842779066767,-0.27008167725974896,Low CLV
9651,User9651,33.0,Non-Binary,Tablet,Top,Entertainment,Evening,0,82.94658135425291,1,82.94658135425291,-1.1628761943773167,Low CLV
6237,User6237,32.0,Non-Binary,Mobile,Top,News,Morning,1,159.43763561261272,5,797.1881780630636,0.6217581181947953,High CLV
6959,User6959,39.0,Male,Desktop,Top,,Evening,1,139.0467099926746,8,1112.3736799413969,1.4092939661057333,Medium CLV
787,User787,28.0,Male,Tablet,Bottom,,Afternoon,0,53.335202216144225,3,160.00560664843266,-0.9703332491511484,Low CLV
3248,User3248,45.0,Male,Desktop,Side,,Afternoon,0,51.33968036013518,6,308.0380821608111,-0.6004530344006672,Low CLV
9234,User9234,20.0,Male,Desktop,Bottom,,Morning,1,37.71121694841152,5,188.55608474205758,-0.8989958150378085,Low CLV
9483,User9483,63.0,Female,Desktop,Side,Shopping,Evening,0,138.85448954624087,6,833.1269372774452,0.7115562245229555,High CLV
5756,User5756,51.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1,157.58707919991247,1,157.58707919991247,-0.9763762842955804,Low CLV
5270,User5270,62.0,Female,Mobile,,,Afternoon,0,67.70835709850073,7,473.95849968950506,-0.1858772499007921,High CLV
4607,User4607,49.0,Female,Tablet,,,Night,0,23.770092985564307,9,213.93083687007876,-0.8355933843626024,Low CLV
2727,User2727,34.0,Non-Binary,Mobile,Bottom,,Afternoon,1,34.79090014575692,2,69.58180029151384,-1.1962700025431858,Low CLV
4230,User4230,35.0,Female,Tablet,Top,Education,Evening,1,194.21480627210548,5,971.0740313605274,1.0562366779643269,Medium CLV
5358,User5358,20.0,Male,Tablet,,,Morning,0,73.18005994593565,4,292.7202397837426,-0.6387268443084826,Low CLV
3345,User3345,39.0,Male,Desktop,Side,,Night,1,158.46016661086406,6,950.7609996651844,1.0054816764033445,Medium CLV
7927,User7927,34.0,Female,Tablet,,Shopping,Unknown,0,132.43944239376748,6,794.6366543626049,0.6153827729808481,High CLV
4631,User4631,39.0,Male,Mobile,Side,Entertainment,Night,0,88.74913513752126,2,177.49827027504253,-0.9266253387323474,Low CLV
7019,User7019,56.0,Female,Mobile,Bottom,Social Media,Afternoon,0,57.02370719519992,2,114.04741439039984,-1.085166335358125,Low CLV
4074,User4074,37.0,Male,Mobile,Side,News,Unknown,0,41.84955526869316,4,167.39822107477264,-0.9518617495554161,Low CLV
9220,User9220,21.0,Female,Mobile,Side,Social Media,Night,1,130.70233424699597,1,130.70233424699597,-1.043551647014318,Low CLV
6311,User6311,28.0,Female,Mobile,Top,Education,Evening,0,159.43408051480185,9,1434.9067246332165,2.2151886957710567,Medium CLV
6161,User6161,61.0,Female,Tablet,,,Unknown,1,135.90276563740352,7,951.3193594618247,1.0068768178462915,Medium CLV
5346,User5346,30.0,Non-Binary,Tablet,,News,Unknown,1,115.45438398484849,7,808.1806878939394,0.6492244689588286,High CLV
2297,User2297,57.0,Male,Tablet,,Education,Unknown,1,27.551220217694528,3,82.65366065308359,-1.1636080984509218,Low CLV
4015,User4015,44.0,Male,Tablet,Side,,Unknown,1,194.3279799669891,3,582.9839399009672,0.08653833390337999,High CLV
5329,User5329,54.0,Male,Tablet,,Education,Evening,1,163.76855449782343,1,163.76855449782343,-0.9609309882363728,Low CLV
2982,User2982,63.0,Female,Desktop,,,Afternoon,0,72.70796660617366,3,218.12389981852095,-0.8251164196393962,Low CLV
1704,User1704,61.0,Female,Tablet,Bottom,,Evening,1,196.3946592845931,3,589.1839778537793,0.10203001139853543,High CLV
6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1,128.33868613453797,4,513.3547445381519,-0.08744012348955729,High CLV
1273,User1273,27.0,Non-Binary,Mobile,Bottom,,Morning,1,124.83607847730437,4,499.3443139092175,-0.12244717901463792,High CLV
4863,User4863,47.0,Non-Binary,Mobile,,,Unknown,0,154.6531722973158,3,463.9595168919474,-0.21086113192833913,High CLV
6610,User6610,40.0,Non-Binary,Tablet,Side,News,Morning,0,166.11856185622477,8,1328.9484948497982,1.9504369738855816,Medium CLV
