id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,price,revenue
1197,User1197,62.0,Male,Mobile,Top,,Night,1,82.5332860105859,82.5332860105859
1975,User1975,30.0,Female,Mobile,Top,Social Media,Morning,1,81.10273926763553,81.10273926763553
1635,User1635,54.0,Female,Tablet,Top,News,Evening,1,37.42112251882367,37.42112251882367
4209,User4209,29.0,Female,Tablet,Bottom,Shopping,Unknown,0,17.282735474612696,0.0
4553,User4553,27.0,Male,Mobile,Top,,Morning,0,46.268216088864534,0.0
7688,User7688,57.0,Male,Mobile,Top,News,Evening,1,25.61720634878578,25.61720634878578
6854,User6854,32.0,Male,Mobile,,,Night,1,72.54559800122155,72.54559800122155
4938,User4938,28.0,Male,Desktop,Side,,Evening,1,41.1489753884007,41.1489753884007
373,User373,34.0,Female,Mobile,,Education,Unknown,1,97.80491807739234,97.80491807739234
8326,User8326,23.0,Female,Desktop,,,Evening,1,67.68748696107988,67.68748696107988
4950,User4950,28.0,Male,Mobile,Side,,Morning,1,84.02325072709249,84.02325072709249
9888,User9888,49.0,Male,Mobile,Top,News,Morning,1,21.927220546766357,21.927220546766357
5129,User5129,62.0,Female,Tablet,Side,News,Unknown,0,87.58130340453603,0.0
3684,User3684,35.0,Male,Mobile,,Entertainment,Unknown,0,93.0481471462055,0.0
2876,User2876,23.0,Non-Binary,Tablet,Top,Education,Morning,1,53.83557269370423,53.83557269370423
8,User8,24.0,Male,Tablet,,Shopping,Unknown,0,64.56276439758797,0.0
1529,User1529,20.0,Female,Mobile,Top,Entertainment,Afternoon,1,78.83288208126959,78.83288208126959
7138,User7138,26.0,Male,Tablet,Top,Social Media,Night,1,25.73547645343713,25.73547645343713
5574,User5574,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1,55.23094688170982,55.23094688170982
585,User585,59.0,Female,Mobile,Side,News,Unknown,0,45.87967249950818,0.0
7910,User7910,58.0,Non-Binary,Desktop,Side,,Evening,0,23.17365929460242,0.0
1762,User1762,41.0,Male,Desktop,Side,,Unknown,1,43.07809800623783,43.07809800623783
3029,User3029,62.0,Female,Desktop,,News,Night,0,16.135507844694423,0.0
4034,User4034,43.0,Female,Desktop,Top,Shopping,Unknown,1,12.323071625453828,12.323071625453828
1975,User1975,30.0,Female,Mobile,Top,,Unknown,1,22.16496602393405,22.16496602393405
3801,User3801,26.0,Non-Binary,Desktop,Side,,Evening,1,96.68036004302564,96.68036004302564
8243,User8243,24.0,Non-Binary,Desktop,Bottom,Shopping,Afternoon,0,59.45765823055153,0.0
7138,User7138,26.0,Male,Tablet,,Social Media,Unknown,1,96.9239945037898,96.9239945037898
4254,User4254,19.0,Male,Desktop,Bottom,,Afternoon,1,48.924809049711875,48.924809049711875
7475,User7475,53.0,Female,Tablet,Bottom,Entertainment,Unknown,1,38.06345197767336,38.06345197767336
8361,User8361,41.0,Female,Mobile,,News,Afternoon,1,55.55276765562197,55.55276765562197
6095,User6095,52.0,Male,Desktop,Top,News,Morning,0,49.55605197696191,0.0
9414,User9414,60.0,Non-Binary,Desktop,Top,Social Media,Night,0,19.509821583556953,0.0
4696,User4696,55.0,Non-Binary,Tablet,Top,,Night,0,67.67436832211857,0.0
3330,User3330,49.0,Male,Desktop,Top,News,Afternoon,1,29.443436425863965,29.443436425863965
9753,User9753,46.0,Male,Tablet,Top,Entertainment,Unknown,1,65.76291594080466,65.76291594080466
1635,User1635,54.0,Female,Tablet,Top,News,Evening,1,68.51809831583381,68.51809831583381
9766,User9766,31.0,Male,Desktop,Bottom,Shopping,Evening,1,23.68223678157833,23.68223678157833
8459,User8459,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,15.521466439960134,15.521466439960134
6281,User6281,53.0,Female,Mobile,Side,Entertainment,Unknown,0,80.26854274615958,0.0
8947,User8947,22.0,Male,Desktop,,Entertainment,Night,1,51.382038139238816,51.382038139238816
9807,User9807,35.0,Non-Binary,Tablet,,Education,Unknown,1,15.234741595492821,15.234741595492821
3430,User3430,61.0,Male,Desktop,,Social Media,Morning,1,99.53796854527904,99.53796854527904
7099,User7099,22.0,Female,Mobile,Top,,Evening,1,15.200250489672998,15.200250489672998
5019,User5019,49.0,Non-Binary,Desktop,Bottom,News,Morning,0,72.55317059726978,0.0
5240,User5240,25.0,Female,Desktop,Top,,Morning,0,98.53110327370723,0.0
1762,User1762,41.0,Male,Desktop,Side,Entertainment,Afternoon,1,31.526209379433304,31.526209379433304
5329,User5329,54.0,Male,Tablet,Side,Education,Evening,1,22.802443181847657,22.802443181847657
188,User188,56.0,Female,Tablet,,News,Morning,1,20.9246445480186,20.9246445480186
7323,User7323,59.0,Non-Binary,Mobile,Top,,Morning,0,37.294763281083604,0.0
2215,User2215,33.0,Female,Tablet,Top,Social Media,Night,0,19.0941229909582,0.0
2303,User2303,64.0,Male,Tablet,Bottom,News,Afternoon,0,72.29452075247187,0.0
8530,User8530,52.0,Female,Mobile,Top,Social Media,Afternoon,1,15.606261831705641,15.606261831705641
6288,User6288,61.0,Non-Binary,Tablet,Bottom,News,Afternoon,1,55.84799153348107,55.84799153348107
7138,User7138,26.0,Male,Tablet,,Social Media,Night,1,99.70271684676791,99.70271684676791
1367,User1367,29.0,Male,Mobile,,,Unknown,0,83.25732425554169,0.0
5756,User5756,51.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1,65.36974944079098,65.36974944079098
2109,User2109,58.0,Non-Binary,Desktop,Top,,Afternoon,0,37.56282587079505,0.0
9064,User9064,41.0,Female,Mobile,,Entertainment,Night,1,66.15062526624746,66.15062526624746
6051,User6051,18.0,Female,Tablet,Side,News,Morning,0,57.433731752048644,0.0
4230,User4230,35.0,Female,Tablet,Top,Education,Evening,1,48.347504550133436,48.347504550133436
3330,User3330,49.0,Male,Desktop,,News,Afternoon,1,21.76393390661795,21.76393390661795
234,User234,19.0,Female,Tablet,Bottom,Social Media,Morning,1,89.79437937164201,89.79437937164201
3037,User3037,36.0,Male,Mobile,Side,Shopping,Morning,1,50.48061839391902,50.48061839391902
3323,User3323,48.0,Female,Tablet,Side,,Unknown,1,27.516026063868857,27.516026063868857
9975,User9975,37.0,Male,Mobile,,,Morning,0,43.09834157895607,0.0
8147,User8147,32.0,Female,Desktop,Top,,Night,1,47.27167772760343,47.27167772760343
5194,User5194,53.0,Male,Mobile,Top,News,Afternoon,1,84.47841060101868,84.47841060101868
3345,User3345,39.0,Male,Desktop,Side,Social Media,Night,1,76.02529425052619,76.02529425052619
7700,User7700,45.0,Male,Tablet,Bottom,Education,Unknown,0,79.23744042772059,0.0
375,User375,26.0,Non-Binary,Mobile,Top,Social Media,Evening,1,10.992813798578249,10.992813798578249
7218,User7218,59.0,Non-Binary,Mobile,Top,,Night,0,47.45385983617854,0.0
1524,User1524,24.0,Male,Mobile,Bottom,,Night,1,53.32097364717912,53.32097364717912
5512,User5512,45.0,Non-Binary,Desktop,Side,,Evening,0,11.727304914075102,0.0
1908,User1908,26.0,Male,Mobile,,Education,Evening,1,33.38318878705308,33.38318878705308
2142,User2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1,78.42608408099215,78.42608408099215
3037,User3037,36.0,Male,Mobile,Side,Shopping,Morning,1,22.339873515609916,22.339873515609916
1456,User1456,46.0,Female,Desktop,,,Afternoon,0,58.17791183073325,0.0
482,User482,39.0,Female,Desktop,Bottom,Shopping,Unknown,0,29.368168481551375,0.0
2867,User2867,59.0,Female,Tablet,Top,,Unknown,0,11.090869717950394,0.0
9064,User9064,41.0,Female,Mobile,Top,Entertainment,Night,1,31.708131183958734,31.708131183958734
5627,User5627,22.0,Male,Mobile,Bottom,Social Media,Morning,0,97.82863794190484,0.0
1533,User1533,37.0,Male,Mobile,Top,,Afternoon,0,82.13834006946907,0.0
3312,User3312,35.0,Male,Mobile,Bottom,,Evening,0,96.361897988893,0.0
5005,User5005,49.0,Male,Desktop,Top,,Morning,1,53.90686395337262,53.90686395337262
2542,User2542,58.0,Non-Binary,Mobile,Side,Entertainment,Evening,1,19.876257880975317,19.876257880975317
1422,User1422,59.0,Female,Mobile,Side,Social Media,Night,0,59.31635400763236,0.0
7714,User7714,55.0,Male,Mobile,,,Unknown,0,50.89396011039648,0.0
7527,User7527,39.0,Female,Desktop,Top,Social Media,Unknown,0,85.99213744656544,0.0
4529,User4529,55.0,Female,Tablet,Side,News,Afternoon,0,18.827432270582015,0.0
3998,User3998,25.0,Female,Mobile,Top,,Unknown,0,53.94170233196004,0.0
3044,User3044,34.0,Male,Desktop,Top,,Unknown,1,23.50437982245858,23.50437982245858
6811,User6811,24.0,Male,Mobile,,Education,Evening,1,39.22083342010539,39.22083342010539
1503,User1503,19.0,Female,Tablet,Side,,Afternoon,1,76.36213696490196,76.36213696490196
7485,User7485,35.0,Female,Tablet,,,Evening,0,52.84163164318899,0.0
6287,User6287,40.0,Female,Tablet,Bottom,,Unknown,1,43.82994566311924,43.82994566311924
8253,User8253,57.0,Non-Binary,Desktop,Bottom,Entertainment,Unknown,1,45.50286507130318,45.50286507130318
3323,User3323,48.0,Female,Tablet,,,Afternoon,1,51.350209156538796,51.350209156538796
7138,User7138,26.0,Male,Tablet,,Social Media,Night,1,80.65148894533512,80.65148894533512
1890,User1890,42.0,Non-Binary,Mobile,Top,Entertainment,Unknown,0,90.2876220046211,0.0
6129,User6129,36.0,Male,Tablet,Bottom,Shopping,Evening,1,95.98012178535355,95.98012178535355
6854,User6854,32.0,Male,Mobile,Bottom,,Night,1,80.82130476297655,80.82130476297655
9418,User9418,20.0,Male,Tablet,Side,News,Night,1,38.38662061732114,38.38662061732114
1141,User1141,37.0,Male,Desktop,Bottom,,Afternoon,1,71.93212354778879,71.93212354778879
5648,User5648,39.0,Male,Desktop,Top,Social Media,Night,0,49.384281164985275,0.0
2142,User2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1,32.92035598414461,32.92035598414461
2023,User2023,19.0,Non-Binary,Desktop,Top,,Unknown,1,85.67844214833303,85.67844214833303
150,User150,47.0,Non-Binary,Tablet,Bottom,Social Media,Evening,0,13.458371406609249,0.0
3956,User3956,26.0,Non-Binary,Mobile,Bottom,,Night,0,91.15857929218812,0.0
5420,User5420,39.0,Male,Mobile,Bottom,Education,Morning,1,51.53297181622607,51.53297181622607
1370,User1370,52.0,Female,Desktop,Bottom,,Night,1,67.34813291274523,67.34813291274523
1721,User1721,34.0,Non-Binary,Mobile,,Social Media,Afternoon,1,69.34185299852044,69.34185299852044
3623,User3623,49.0,Male,Tablet,,,Night,0,90.56059666358827,0.0
7306,User7306,44.0,Male,Tablet,Side,,Unknown,0,67.30027139504867,0.0
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Social Media,Evening,1,65.25402262840555,65.25402262840555
4348,User4348,62.0,Female,Desktop,,,Afternoon,1,15.998683650462096,15.998683650462096
4517,User4517,35.0,Female,Desktop,Side,Shopping,Evening,0,56.656721975068365,0.0
7941,User7941,41.0,Female,Desktop,,,Unknown,1,23.51521007353375,23.51521007353375
7980,User7980,32.0,Female,Mobile,Bottom,Shopping,Evening,0,76.3690391849337,0.0
6548,User6548,51.0,Female,Desktop,Bottom,,Evening,0,56.0999728731407,0.0
301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1,71.2205001287518,71.2205001287518
6573,User6573,55.0,Non-Binary,Desktop,Side,,Evening,1,13.750561054214584,13.750561054214584
6854,User6854,32.0,Male,Mobile,Bottom,,Night,1,17.63128144412229,17.63128144412229
3299,User3299,44.0,Non-Binary,Tablet,Side,News,Evening,1,74.4691049256414,74.4691049256414
8925,User8925,41.0,Non-Binary,Tablet,Top,,Unknown,0,16.487590239880603,0.0
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1,16.413105498873275,16.413105498873275
5980,User5980,40.0,Female,Desktop,Side,,Morning,1,11.08976277113987,11.08976277113987
9255,User9255,37.0,Non-Binary,Tablet,Top,,Morning,0,96.0851258469532,0.0
5467,User5467,25.0,Female,Mobile,Top,Social Media,Evening,0,76.37575235131062,0.0
3846,User3846,38.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1,41.79262676518577,41.79262676518577
6611,User6611,64.0,Female,Mobile,Bottom,,Unknown,0,36.68820231588897,0.0
9651,User9651,33.0,Non-Binary,Tablet,Top,Entertainment,Evening,0,41.47329067712646,0.0
6237,User6237,32.0,Non-Binary,Mobile,Top,News,Morning,1,79.71881780630636,79.71881780630636
6959,User6959,39.0,Male,Desktop,Top,,Evening,1,69.5233549963373,69.5233549963373
787,User787,28.0,Male,Tablet,Bottom,,Afternoon,0,26.667601108072112,0.0
3248,User3248,45.0,Male,Desktop,Side,,Afternoon,0,25.66984018006759,0.0
9234,User9234,20.0,Male,Desktop,Bottom,,Morning,1,18.85560847420576,18.85560847420576
9483,User9483,63.0,Female,Desktop,Side,Shopping,Evening,0,69.42724477312044,0.0
5756,User5756,51.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1,78.79353959995623,78.79353959995623
5270,User5270,62.0,Female,Mobile,,,Afternoon,0,33.85417854925036,0.0
4607,User4607,49.0,Female,Tablet,,,Night,0,11.885046492782154,0.0
2727,User2727,34.0,Non-Binary,Mobile,Bottom,,Afternoon,1,17.39545007287846,17.39545007287846
4230,User4230,35.0,Female,Tablet,Top,Education,Evening,1,97.10740313605274,97.10740313605274
5358,User5358,20.0,Male,Tablet,,,Morning,0,36.59002997296783,0.0
3345,User3345,39.0,Male,Desktop,Side,,Night,1,79.23008330543203,79.23008330543203
7927,User7927,34.0,Female,Tablet,,Shopping,Unknown,0,66.21972119688374,0.0
4631,User4631,39.0,Male,Mobile,Side,Entertainment,Night,0,44.37456756876063,0.0
7019,User7019,56.0,Female,Mobile,Bottom,Social Media,Afternoon,0,28.51185359759996,0.0
4074,User4074,37.0,Male,Mobile,Side,News,Unknown,0,20.92477763434658,0.0
9220,User9220,21.0,Female,Mobile,Side,Social Media,Night,1,65.35116712349799,65.35116712349799
6311,User6311,28.0,Female,Mobile,Top,Education,Evening,0,79.71704025740092,0.0
6161,User6161,61.0,Female,Tablet,,,Unknown,1,67.95138281870176,67.95138281870176
5346,User5346,30.0,Non-Binary,Tablet,,News,Unknown,1,57.727191992424245,57.727191992424245
2297,User2297,57.0,Male,Tablet,,Education,Unknown,1,13.775610108847264,13.775610108847264
4015,User4015,44.0,Male,Tablet,Side,,Unknown,1,97.16398998349455,97.16398998349455
5329,User5329,54.0,Male,Tablet,,Education,Evening,1,81.88427724891172,81.88427724891172
2982,User2982,63.0,Female,Desktop,,,Afternoon,0,36.35398330308683,0.0
1704,User1704,61.0,Female,Tablet,Bottom,,Evening,1,98.19732964229655,98.19732964229655
6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1,64.16934306726898,64.16934306726898
1273,User1273,27.0,Non-Binary,Mobile,Bottom,,Morning,1,62.418039238652185,62.418039238652185
4863,User4863,47.0,Non-Binary,Mobile,,,Unknown,0,77.3265861486579,0.0
6610,User6610,40.0,Non-Binary,Tablet,Side,News,Morning,0,83.05928092811239,0.0
1450,User1450,44.0,Non-Binary,Desktop,,Entertainment,Afternoon,0,69.08307465983523,0.0
994,User994,57.0,Non-Binary,Tablet,Bottom,,Afternoon,0,21.528617172958,0.0
2156,User2156,46.0,Female,Tablet,,,Unknown,1,40.44407553950485,40.44407553950485
1197,User1197,62.0,Male,Mobile,Top,Social Media,Unknown,1,93.52752762934448,93.52752762934448
7670,User7670,54.0,Female,Tablet,Top,Education,Night,1,30.215405065946673,30.215405065946673
5881,User5881,26.0,Non-Binary,Tablet,Top,,Morning,1,43.4950321453762,43.4950321453762
1370,User1370,52.0,Female,Desktop,Bottom,,Unknown,1,48.88691946497764,48.88691946497764
188,User188,56.0,Female,Tablet,Bottom,,Morning,1,49.5464490725007,49.5464490725007
4790,User4790,36.0,Non-Binary,Desktop,Bottom,Shopping,Night,0,65.1645624245073,0.0
487,User487,28.0,Male,Mobile,Side,,Afternoon,1,94.87682539702368,94.87682539702368
3335,User3335,24.0,Male,Mobile,,Entertainment,Night,1,31.662344064925446,31.662344064925446
5611,User5611,32.0,Female,Desktop,Side,News,Afternoon,0,20.935123867082623,0.0
6891,User6891,48.0,Non-Binary,Mobile,Top,News,Morning,0,27.77234408739436,0.0
9842,User9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1,89.82324101883425,89.82324101883425
4890,User4890,43.0,Male,Tablet,Bottom,Education,Afternoon,1,68.12297313896855,68.12297313896855
3134,User3134,35.0,Male,Tablet,Bottom,Education,Unknown,0,35.73161103152441,0.0
783,User783,56.0,Female,Desktop,Bottom,,Night,0,83.43522450717555,0.0
1170,User1170,26.0,Male,Desktop,Bottom,,Afternoon,0,87.52329967270924,0.0
6287,User6287,40.0,Female,Tablet,,,Morning,1,86.18629048212502,86.18629048212502
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Unknown,1,92.7033880275599,92.7033880275599
6667,User6667,57.0,Female,Tablet,,Social Media,Unknown,0,32.701691815602544,0.0
4673,User4673,33.0,Female,Mobile,,News,Evening,0,77.95377358716505,0.0
9234,User9234,20.0,Male,Desktop,,,Morning,1,51.4485547546726,51.4485547546726
2992,User2992,42.0,Male,Tablet,Top,Education,Night,0,85.77986976010554,0.0
18,User18,32.0,Female,Mobile,Side,Shopping,Evening,0,75.5641609445452,0.0
9888,User9888,49.0,Male,Mobile,Top,News,Morning,1,79.88027018497522,79.88027018497522
8544,User8544,41.0,Male,Mobile,Bottom,Entertainment,Unknown,0,69.05456539129644,0.0
8487,User8487,64.0,Female,Desktop,Bottom,,Morning,0,25.968589252273617,0.0
6992,User6992,30.0,Female,Tablet,Side,News,Morning,0,59.05242270072445,0.0
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1,98.62027655720574,98.62027655720574
173,User173,29.0,Male,Mobile,Side,,Morning,0,94.36492598474071,0.0
9846,User9846,27.0,Female,Tablet,Top,Shopping,Night,0,13.885636221731051,0.0
9303,User9303,49.0,Non-Binary,Tablet,Side,,Evening,0,24.833333415649342,0.0
4663,User4663,50.0,Male,Tablet,Bottom,Entertainment,Morning,0,21.85558961091057,0.0
6620,User6620,52.0,Female,Tablet,Top,Education,Unknown,1,75.3381918986766,75.3381918986766
3948,User3948,21.0,Female,Mobile,Bottom,Entertainment,Evening,0,83.60067968712505,0.0
3144,User3144,24.0,Male,Desktop,Side,Shopping,Unknown,1,29.216022967960473,29.216022967960473
6143,User6143,29.0,Non-Binary,Mobile,Bottom,,Unknown,1,55.52674236566461,55.52674236566461
6660,User6660,42.0,Non-Binary,Desktop,Side,,Morning,0,85.663272521008,0.0
4029,User4029,21.0,Female,Desktop,Side,,Unknown,1,75.95213902896255,75.95213902896255
8253,User8253,57.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1,58.80134849426634,58.80134849426634
7537,User7537,26.0,Male,Desktop,,,Afternoon,0,63.13129214128956,0.0
7941,User7941,41.0,Female,Desktop,Bottom,,Unknown,1,55.752449222465195,55.752449222465195
3245,User3245,40.0,Male,Desktop,Side,Shopping,Unknown,1,36.77936061869385,36.77936061869385
2913,User2913,57.0,Non-Binary,Mobile,Side,Social Media,Evening,1,60.85197935731145,60.85197935731145
38,User38,35.0,Non-Binary,Tablet,,Entertainment,Morning,0,71.99967718450816,0.0
5527,User5527,23.0,Non-Binary,Desktop,Top,,Evening,0,88.59906242747269,0.0
8174,User8174,20.0,Female,Mobile,Bottom,,Afternoon,1,67.26622185813233,67.26622185813233
4742,User4742,31.0,Male,Desktop,,,Night,1,78.50093833388422,78.50093833388422
5980,User5980,40.0,Female,Desktop,,,Morning,1,24.40644714591157,24.40644714591157
6467,User6467,30.0,Non-Binary,Desktop,Side,,Morning,1,51.54017269778109,51.54017269778109
9910,User9910,53.0,Male,Mobile,Bottom,,Night,0,10.839845784438397,0.0
3323,User3323,48.0,Female,Tablet,,,Afternoon,1,32.20109780694607,32.20109780694607
6018,User6018,64.0,Female,Mobile,Top,Entertainment,Afternoon,0,75.38155436017044,0.0
6416,User6416,34.0,Male,Mobile,Bottom,News,Unknown,0,99.26289562144271,0.0
8940,User8940,52.0,Male,Desktop,,,Night,0,18.92602896284943,0.0
9090,User9090,41.0,Male,Desktop,Side,,Unknown,1,46.13448842751594,46.13448842751594
4154,User4154,43.0,Female,Tablet,,,Morning,0,82.00638718292436,0.0
6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1,28.363207116600897,28.363207116600897
1096,User1096,44.0,Non-Binary,Tablet,,,Evening,0,59.95764543720576,0.0
1253,User1253,36.0,Female,Desktop,Bottom,,Morning,1,75.97641664267073,75.97641664267073
4938,User4938,28.0,Male,Desktop,Side,Social Media,Evening,1,65.43869052341611,65.43869052341611
7688,User7688,57.0,Male,Mobile,,News,Evening,1,26.922226115387453,26.922226115387453
2727,User2727,34.0,Non-Binary,Mobile,Bottom,,Afternoon,1,41.984611181716545,41.984611181716545
316,User316,42.0,Non-Binary,Desktop,Top,Social Media,Night,1,80.54126060368574,80.54126060368574
4361,User4361,29.0,Male,Tablet,Side,Education,Afternoon,1,59.8803862718815,59.8803862718815
2207,User2207,19.0,Male,Mobile,,,Unknown,0,10.470665218862147,0.0
3299,User3299,44.0,Non-Binary,Tablet,Side,News,Evening,1,78.48916840252845,78.48916840252845
4503,User4503,52.0,Female,Desktop,Side,Education,Morning,0,13.178021944621516,0.0
4938,User4938,28.0,Male,Desktop,Side,Social Media,Evening,1,77.1160404458109,77.1160404458109
1770,User1770,51.0,Female,Mobile,Top,News,Evening,0,28.223250414871366,0.0
2096,User2096,48.0,Non-Binary,Desktop,Top,,Unknown,1,96.22661321074422,96.22661321074422
911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1,43.11466761718761,43.11466761718761
6487,User6487,19.0,Male,Tablet,,,Morning,1,39.42384547042712,39.42384547042712
4390,User4390,64.0,Female,Tablet,Bottom,,Evening,0,23.39992452992002,0.0
7110,User7110,44.0,Non-Binary,Desktop,,Social Media,Unknown,0,37.50437939411934,0.0
7138,User7138,26.0,Male,Tablet,,,Unknown,1,88.89856856453805,88.89856856453805
6248,User6248,48.0,Female,Mobile,,,Evening,1,99.67009038645226,99.67009038645226
7629,User7629,52.0,Female,Mobile,,Education,Morning,0,43.14785774561635,0.0
4181,User4181,59.0,Female,Tablet,Bottom,Entertainment,Morning,0,50.37495678590883,0.0
5066,User5066,46.0,Non-Binary,Mobile,Side,,Morning,1,74.98638443824633,74.98638443824633
3467,User3467,37.0,Female,Tablet,Bottom,Entertainment,Unknown,0,89.75762024185671,0.0
5804,User5804,27.0,Female,Desktop,Top,News,Night,0,63.37399007681057,0.0
7674,User7674,43.0,Female,Tablet,Bottom,News,Afternoon,1,45.23731283600464,45.23731283600464
6629,User6629,64.0,Male,Tablet,Side,Entertainment,Unknown,0,47.13596567637614,0.0
2400,User2400,39.0,Non-Binary,Tablet,Top,News,Evening,0,72.60563318471262,0.0
2602,User2602,61.0,Female,Desktop,Side,,Afternoon,1,10.289643724385082,10.289643724385082
7542,User7542,42.0,Non-Binary,Tablet,Bottom,Social Media,Evening,0,65.76304037138567,0.0
1975,User1975,30.0,Female,Mobile,Top,Social Media,Unknown,1,41.99437093972217,41.99437093972217
400,User400,52.0,Non-Binary,Tablet,Side,,Evening,1,81.47775981493758,81.47775981493758
6254,User6254,58.0,Male,Desktop,Bottom,Education,Unknown,0,18.369157584081893,0.0
2637,User2637,20.0,Non-Binary,Mobile,Top,Education,Night,0,62.93820402535515,0.0
2309,User2309,22.0,Male,Tablet,,Entertainment,Night,1,53.28756008975114,53.28756008975114
9516,User9516,28.0,Female,Desktop,Top,,Morning,1,67.80929733147048,67.80929733147048
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Unknown,1,15.836823503467151,15.836823503467151
1935,User1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1,62.198540868531815,62.198540868531815
6161,User6161,61.0,Female,Tablet,Bottom,,Afternoon,1,60.533612916357136,60.533612916357136
5110,User5110,44.0,Female,Tablet,Top,Shopping,Unknown,1,60.459408497455385,60.459408497455385
659,User659,46.0,Male,Desktop,,,Morning,0,64.31388999368093,0.0
5631,User5631,64.0,Male,Mobile,,Education,Night,0,70.8821143503726,0.0
6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1,82.44900997126928,82.44900997126928
9842,User9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1,34.28386481153929,34.28386481153929
7973,User7973,28.0,Female,Mobile,Bottom,Shopping,Morning,1,84.25444691620558,84.25444691620558
6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1,54.843011403710825,54.843011403710825
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1,16.935245122089803,16.935245122089803
3339,User3339,43.0,Male,Desktop,Bottom,Shopping,Evening,0,15.269583631958128,0.0
400,User400,52.0,Non-Binary,Tablet,,,Evening,1,40.08144868264547,40.08144868264547
4274,User4274,32.0,Female,Desktop,Top,,Morning,0,80.64072794003208,0.0
7422,User7422,20.0,Female,Desktop,Top,,Evening,1,73.69128412668242,73.69128412668242
6700,User6700,32.0,Female,Mobile,Side,Entertainment,Night,0,80.97534682051658,0.0
7099,User7099,22.0,Female,Mobile,,,Unknown,1,56.55421507974484,56.55421507974484
373,User373,34.0,Female,Mobile,,Education,Unknown,1,49.61790981599415,49.61790981599415
3801,User3801,26.0,Non-Binary,Desktop,Side,,Evening,1,23.270727403565555,23.270727403565555
9516,User9516,28.0,Female,Desktop,Top,,Unknown,1,39.53734782483804,39.53734782483804
2156,User2156,46.0,Female,Tablet,Side,,Afternoon,1,49.061742955648775,49.061742955648775
1284,User1284,42.0,Female,Tablet,Top,,Afternoon,0,17.97403867116555,0.0
2934,User2934,26.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1,29.855075744009014,29.855075744009014
1144,User1144,53.0,Female,Desktop,Bottom,,Evening,0,63.840276465736494,0.0
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1,76.20968028152708,76.20968028152708
277,User277,59.0,Male,Desktop,Top,Entertainment,Afternoon,1,99.85127602536546,99.85127602536546
4620,User4620,43.0,Non-Binary,Mobile,,Entertainment,Night,1,93.98019982092019,93.98019982092019
1873,User1873,41.0,Non-Binary,Tablet,,Entertainment,Night,0,67.83086795816723,0.0
5756,User5756,51.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1,47.91232479646648,47.91232479646648
7036,User7036,28.0,Non-Binary,Desktop,Side,,Night,0,67.25596282374094,0.0
7198,User7198,42.0,Male,Tablet,Bottom,Shopping,Afternoon,0,80.70864562722087,0.0
2248,User2248,34.0,Male,Desktop,Bottom,,Afternoon,0,20.65025718310486,0.0
58,User58,36.0,Female,Mobile,Top,Shopping,Morning,1,46.891440072665944,46.891440072665944
9807,User9807,35.0,Non-Binary,Tablet,Bottom,Education,Night,1,85.58220570720555,85.58220570720555
256,User256,52.0,Female,Desktop,Side,,Night,0,44.54496567397396,0.0
1973,User1973,37.0,Female,Mobile,,Social Media,Morning,0,61.46850441044679,0.0
2115,User2115,40.0,Non-Binary,Mobile,Side,,Night,0,62.89924247759784,0.0
8082,User8082,34.0,Non-Binary,Tablet,Side,News,Evening,0,26.602862782027543,0.0
5766,User5766,63.0,Male,Desktop,Side,Social Media,Evening,1,42.601189748705956,42.601189748705956
9888,User9888,49.0,Male,Mobile,Top,News,Morning,1,40.1060159867739,40.1060159867739
2402,User2402,27.0,Female,Mobile,Top,,Morning,0,12.35770376788583,0.0
2876,User2876,23.0,Non-Binary,Tablet,Top,Education,Morning,1,12.177258750221972,12.177258750221972
5219,User5219,39.0,Non-Binary,Desktop,Top,News,Unknown,0,84.85273393081961,0.0
4361,User4361,29.0,Male,Tablet,Side,,Unknown,1,34.576372897553114,34.576372897553114
